date	words	title
2011-06-04 23:46:46	191	IKEA Beicai Store to Open on June 23, 2011
2011-06-05 23:54:26	7	Art - Water Drop
2011-06-06 00:19:26	221	Chongming via Shanghai Yangtze Bridge and Tunnel
2011-06-11 18:44:22	186	Excercise Make People Happy
2011-06-13 00:19:11	129	IKEA Beicai Store Photos
2011-06-22 21:35:55	361	Surround Yourself with Passionate People
2011-06-25 17:32:42	132	I am Going to Sillicon Valley
2011-06-26 16:03:56	312	Hello from SFO
2011-06-28 23:31:12	145	Don't Trust Travel Agencies
2011-06-29 15:48:07	316	God is Favorable to People in Bay Area
2011-06-30 16:17:36	428	I Bought Myself a MacBook Air
2011-07-02 14:24:57	1416	Why I Won't Return my MacBook Air
2011-07-03 01:36:22	1276	Why I WILL Return my MacBook Air
2011-07-04 04:04:04	190	Never Squeeze Buffer Time for Travel
2011-07-07 07:53:25	481	Awareness of Time Zone
2011-07-09 14:42:00	664	Frequency of Changing Lanes
2011-07-14 00:22:43	43	Find What I am Good at AND Enjoy
2011-07-18 22:36:18	109	One and Half Hour Round Trip to Chongming
2011-07-20 21:39:42	335	Will MacBook Air / Mac OS X Lion Release Tonight
2011-07-22 18:48:16	207	Traffic Rules in Shanghai
2011-07-22 23:56:52	690	Daily Report
2011-07-25 00:16:04	130	High-speed Train Crash, 33 Died
2011-08-03 23:06:10	168	CEO Lessons
2011-08-06 13:46:54	320	Baixing is Moving to New Office
2011-08-08 22:51:37	273	Soul Searching - The Deep Trace of the Reason
2011-08-16 10:59:29	828	Questions on Innovation
2011-10-05 14:06:28	267	Shall I be Back with Blog?
2011-10-05 14:30:09	704	Wrapping Up my SV Trip in Oct 2011
2011-10-06 14:34:25	115	Arrived at New York - the Big Apple
2011-10-07 13:21:08	243	From Downtown to Midtown
2011-10-08 12:15:31	230	Wangjianshuo's Blog Meetup in New York
2011-10-08 12:47:19	705	NASDAQ, Bloomburg, NCUSCR, and More
2011-10-09 12:06:33	14	Courage
2011-10-09 13:21:19	99	New York is not the City For Me
2011-10-10 22:27:36	221	Bye Bye Big Apple
2011-10-12 01:42:48	97	New York and a Memorial
2011-10-15 02:57:54	235	Memorial to Steve Jobs
2011-10-15 08:51:33	187	Upgraded to iOS 5 on iPhone 4
2011-10-15 15:33:08	164	Tomorrow is Steve Jobs Day in California
2011-10-18 20:42:38	172	Happy Birthday to Me
2011-10-23 23:07:33	438	A Note of the Sunday
2011-10-25 00:17:39	288	Try to be a Good CEO
2011-10-26 00:31:11	366	Blog is Better than Microblog of me
2011-10-26 23:57:27	165	Arrived at Xi'an
2011-10-27 23:20:20	420	YLF in Xi'an
2011-10-28 23:38:35	457	Jade Valley Winery in Lantian
2011-10-29 19:06:44	897	Reflection of My 5 Years of YLF
2011-10-29 23:56:31	556	Songs are One of the Culture Gaps
2011-10-30 23:13:20	793	Wrapping up YLF Xi'an Trip
2011-11-02 23:56:42	166	Back to University
2011-11-04 00:16:44	360	Culture Shock in my Own Country
2011-11-06 00:11:01	30	Jian Shuo, Yifeng, and Keso in Same Photo
2011-11-06 00:16:24	70	Drove to Hangzhou and Back, in a Day
2011-12-26 11:16:31	40	Visiting Bay Area in Mid January
2012-01-28 09:30:50	243	Why We Like Hotels
2012-01-28 10:42:09	170	Long Long Road Ahead - G40
2012-01-29 23:45:10	49	Epicureanism
2012-01-30 08:51:32	226	Pretotype - Inspired by Alberto Savoia
2012-02-01 09:35:08	139	Highly Recommend Ben Horowitz's Blog
2012-02-01 21:42:33	172	Pudong IKEA is 500 Calorie Away
2012-02-02 22:24:35	230	Shanghai New Traditional Industry Gather
2012-02-03 21:59:29	341	What is CEO's Job
2012-02-04 15:22:36	603	Network Infrastructure in My Home - After 10 Years
2012-02-11 22:04:36	310	Scaling An Organization
2012-02-12 17:44:18	126	Big Surprise: How Much Apple Product I Bought
2012-02-12 22:38:00	280	Connect with People We Know
2012-02-15 23:18:44	92	Planning Ahead Ended with Packed Days
2012-02-18 20:17:37	33	Changzhou
2012-03-01 23:33:17	71	7 Year Anniversary of Baixing
2012-04-30 22:04:50	23	Interior Drawing Practices
2012-05-04 22:38:57	161	Shanghai Real Estates Still Under Control
2012-05-05 12:30:31	128	Going to Hangzhou Again
2012-05-06 23:29:20	123	Longjing is My Favorite Village
2012-05-07 22:02:16	127	TnDao, Shanghai's TED
2012-05-08 22:03:51	319	The Top of Paul Graham's List
2012-05-09 23:29:16	72	The Question to Ask on Dinner Party
2012-05-10 23:46:22	103	New Traditional Industry Leaders Meetup
2012-05-11 23:14:36	93	Over Optimistic and Over Pessimistic
2012-05-12 12:39:37	269	Thinking about Switching to Wordpress
2012-05-13 22:15:09	711	Migrating MovableType to WordPress
2012-05-14 23:02:28	37	Remote Access to iMac at Home
2012-05-16 23:32:30	67	Spam Enters China
2012-05-17 00:02:42	97	Yifan Loves Taking Photos
2012-05-18 22:17:54	40	Finally on WordPress
2012-05-19 00:21:58	333	My 3 Words for 2012
2012-05-19 19:06:53	253	Baixing Office Pictures in May 2012
2012-05-20 20:23:57	867	TEDxShanghai 520 Event
2012-05-21 21:28:26	202	Losing by Spending Money
2012-05-22 22:42:59	294	Accumulation Calories Burning and More
2012-05-23 19:03:29	279	Talents are the Key to Success
2012-05-24 20:26:38	102	Bottle Opening Fee
2012-05-25 22:25:44	78	Yifan has a Visitor
2012-05-26 22:32:17	91	Chengshan Road Under Construction
2012-05-27 21:17:20	55	Yifan's New Drawing of Owl
2012-05-27 21:28:36	77	Sunday Dinner with Yifan
2012-05-28 22:59:34	76	Yifan's Hair Cut
2012-05-29 15:36:55	481	Unnatural Community Means Failure
2012-05-30 22:05:11	33	Mangzhong Finished, and We are Happy
2012-05-31 21:50:43	318	Chinese Provinces I Visited
2012-06-01 22:22:00	44	Happy Children's Day at Baixing
2012-06-02 12:14:32	46	Happy Birthday to Yifan
2012-06-03 17:02:45	148	World As I Travelled
2012-06-05 22:26:32	65	Blue Sky in Shanghai
2012-06-07 21:52:25	0	Visibility Shocks People
2012-06-13 22:58:17	81	Microsoft Zizhu Campus
2012-06-19 19:07:36	191	The Most Unprepared Trip Ever
2012-06-22 21:50:37	13	Wendy and I was in Monoca
2012-07-09 22:26:20	117	Back from France-Italy Trip
2012-07-14 11:23:38	115	I am in Bay Area Again
2012-07-16 01:13:28	50	World Bandwidth is Getting Cheaper
2012-07-17 01:52:07	88	Will Bay Area Become Firenze
2012-07-17 17:04:20	443	The Art of Elimination of Decisions
2012-07-18 17:03:41	199	CEO's Responsibility Framework
2012-07-19 17:03:27	324	Silicon Valley is the Florence in Action
2012-07-20 23:35:40	407	Wrapping up My Trip to Silicon Valley
2012-07-21 03:28:14	1675	How Many Times I Visited the Bay Area
2012-07-22 04:45:03	688	Different View on New Technology Adoption
2012-07-22 05:04:22	259	Startups should be in Bad Areas - SOMA
2012-07-22 07:47:58	559	Have You Been to Shanghai? Think Twice!
2012-07-22 13:01:07	658	Large Wave of Factory Bankrupt in China
2012-07-23 06:35:05	573	What We Can Learn from Travellers
2012-07-23 11:07:21	3431	US Nonimmigrant Visa Application DS-160
2012-07-24 07:23:07	405	Daylight Saving Time - My Way
2012-07-24 08:46:15	59	Early Morning at French Concession
2012-07-24 20:44:17	63	Unbelievable Blue Sky
2012-07-25 09:47:28	282	Technical Thinking is Not Necessarily Technical
2012-07-26 09:56:48	348	We Design Our Life, at Least for Travel
2012-07-26 20:52:46	660	Early Wakeup Bankrupted
2012-07-27 05:59:32	252	Driver: A Life Worth 190 RMB
2012-07-27 11:26:55	169	Tough Questions for Some People
2012-07-28 05:26:39	249	A Travel Document Just for Taiwan
2012-07-28 06:05:37	326	Suspicious Equipment on Top of Roof
2012-07-28 07:09:40	844	Caught in the Web Movie
2012-07-28 17:24:05	230	Hottest Weibo Ever
2012-07-29 07:23:02	178	Wrap up my Italy Trip
2012-07-29 07:47:01	134	Why a Week in Travel Feels Good
2012-07-29 07:54:56	482	My Rome
2012-07-29 08:08:12	369	Surrounded by the Crazy to be Normal
2012-07-29 08:49:33	106	Italian Humorous Traffic Signs
2012-07-29 11:20:52	323	Drawing of Churches in Italy
2012-07-31 06:30:37	155	Sun Rise Observation in Shanghai
2012-08-01 08:11:22	300	Traveler's Schedule
2012-08-01 11:04:13	133	I Love New Hotmail Design
2012-08-02 08:42:15	371	Relief for Procrastinators
2012-08-02 20:50:32	79	Shanghai's Clear Sky
2012-08-02 21:49:27	117	Drawing of Street Views in Italy
2012-08-03 07:24:33	394	Peace State of Mind
2012-08-03 08:08:01	232	Why? Visa from Guangzhou
2012-08-03 09:36:11	1118	Reading Note on Richard Hamming's
2012-08-04 13:08:06	146	Subtle Impact of a Scheduled Meeting
2012-08-04 21:59:23	50	Drawing of Nature Series
2012-08-05 16:14:29	785	Confessions of a Failed Programmer
2012-08-06 21:49:52	93	Drawings of Interiors
2012-08-07 19:28:12	406	Nanjing, the Capital of a Republic
2012-08-08 11:14:23	123	Learning Git
2012-08-09 08:37:08	321	Typhoon is Over
2012-08-09 15:13:05	81	Bad Programmer Destroys Wealth
2012-08-16 19:59:28	46	Baixing Internal Graph API Alpha Launched
2012-08-17 22:25:49	409	Elastic Search Solved a Problem
2012-08-20 10:56:04	171	Notes of Hiring is Obsolete
2012-08-20 13:15:28	267	ISO 8601
2012-08-21 12:34:35	49	Reading Good Code
2012-08-21 17:28:53	53	Hackers I Know
2012-08-27 00:27:22	90	Aircraft Spotting at Hongqiao Airport
2012-08-27 23:23:01	45	Approaching 10 Years of Blogging
2012-08-31 23:43:04	427	Language Matters
2012-09-02 23:16:00	89	I Won't Drive to Hangzhou Again
2012-09-03 11:42:11	185	IP Only
2012-09-11 23:00:11	287	10 Year Anniversary of Blogging
2012-09-25 17:50:20	92	New Generation of Tech media in China
2012-09-25 20:07:55	1753	UK Visa Application Form
2012-09-27 15:33:27	342	Some of My Old Photos
2012-10-01 00:34:16	9	I am in Hong Kong
2012-11-01 12:13:46	100	Knowledge vs Resources from Friends
2012-11-01 12:36:45	48	Started to Use MarsEdit
2012-11-12 09:35:50	120	jswang@microsoft.com Still Available
2012-11-21 06:51:26	27	Flying to Puket
2012-12-05 04:22:11	547	Learning from ARM
2013-01-25 01:53:10	509	Job Posting from a Friend
2013-01-26 01:31:19	10	Richmond
2013-01-26 01:56:13	43	Religiously Waiting
2013-05-26 15:31:46	170	I am Back
2013-05-30 21:33:00	946	Why eBay Failed in China?
2013-06-03 23:29:18	114	Dinner with Adam Lashinsky in Shanghai
2013-06-06 07:00:52	301	How **** can Win in China?
2013-06-06 21:15:04	7240	Comment to my eBay Article
2013-06-12 17:27:36	27	I Got my Weixin Public Account
2013-06-15 20:30:08	23	Heading to Nice via Paris
2013-07-02 23:12:45	50	Anyone Still Read Blog?
2013-07-17 12:02:06	760	Baidu's Deal Is Proof That M&A Will Flourish in China
2014-01-03 13:01:22	38	Delegation as Productivity Tools
2014-09-20 12:55:09	8	Aspen Photos (Password Required)
2014-10-24 20:11:13	326	Blog is Dead - Let's Move On
2016-02-20 19:26:02	26	Tickets System for Parents and Kids
2017-03-05 15:21:54	246	Solute to Hackers
2017-03-05 17:44:00	56	Wangjianshuo's Blog App on Apple App Store
2020-10-12 17:12:01	85	Good Stuff for my Fiends
2021-01-03 23:44:27	34	Mi primero blog en español
2021-01-04 15:04:19	75	Shanghai es Hermosa Hoy
2021-01-11 16:01:57	48	Sobre mi
2022-05-19 21:50:25	20	Documents for Steve
